event,round,name,scores
2008 Fiji,round_4,Luke Stedman,"[7.0, 0.93]"
2008 Fiji,round_4,Taj Burrow,"[7.0, 8.5, 4.0, 6.33]"
2008 Fiji,round_4,Tim Reyes,"[0.2, 1.0, 2.83, 0.5, 0.83]"
2008 Fiji,round_4,Bobby Martinez,"[1.0, 6.17, 3.0, 6.0, 8.33, 5.0]"
2008 Fiji,round_4,Adrian Buchan,"[6.83, 2.77, 6.73]"
2008 Fiji,round_4,Kelly Slater,"[1.5, 1.27, 6.33, 6.4, 2.07, 0.43, 1.87]"
2008 Fiji,round_4,Damien Hobgood,"[4.33, 3.67, 3.73, 3.17, 3.27]"
2008 Fiji,round_4,Mick Fanning,"[5.67, 3.9, 6.67, 4.83]"
2008 Fiji,round_4,Dayyan Neve,"[3.5, 1.5, 0.43, 1.0]"
2008 Fiji,round_4,C.J. Hobgood,"[3.67, 4.33, 2.0, 8.17, 1.9, 5.5, 1.93]"
2008 Fiji,round_4,Chris Ward,"[4.17, 4.67, 8.0, 2.77, 5.0, 0.5, 4.7]"
2008 Fiji,round_4,Joel Parkinson,"[6.83, 3.67, 0.5, 5.5, 2.7, 3.17]"
2008 Fiji,round_4,Pancho Sullivan,"[2.17, 4.33, 0.83, 0.43, 1.07, 2.67, 6.17, 0.43]"
2008 Fiji,round_4,Adriano de Souza,"[0.23, 9.0, 1.0, 0.93, 4.83, 0.5]"
2008 Fiji,round_4,Freddy Patacchia Jr.,"[2.1, 0.5, 0.47, 6.17, 7.33]"
2008 Fiji,quarter,Taj Burrow,"[0.5, 2.17, 6.17, 7.5, 0.9, 7.1, 6.3, 2.03]"
2008 Fiji,quarter,Bede Durbidge,"[5.33, 2.83, 4.67, 0.57, 7.4, 4.17, 0.73]"
2008 Fiji,quarter,Kelly Slater,"[2.1, 3.73, 6.0, 1.93, 0.57, 5.6, 8.27]"
2008 Fiji,quarter,Bobby Martinez,"[3.0, 9.17, 0.67, 4.5, 1.5]"
2008 Fiji,quarter,C.J. Hobgood,"[8.67, 0.43, 6.83, 7.67, 4.5, 8.83]"
2008 Fiji,quarter,Mick Fanning,"[1.0, 5.17, 1.6, 1.67, 1.23]"
2008 Fiji,quarter,Adriano de Souza,"[0.5, 2.73, 0.73, 2.0, 6.5, 6.5]"
2008 Fiji,quarter,Joel Parkinson,"[1.5, 4.83, 4.0, 4.83, 7.83, 2.8, 0.5]"
2008 Fiji,semi,Kelly Slater,"[3.83, 9.33, 6.17, 0.5, 9.37]"
2008 Fiji,semi,Taj Burrow,"[1.5, 5.17, 2.67, 7.67]"
2008 Fiji,semi,C.J. Hobgood,"[0.5, 5.0, 1.0, 1.5, 5.0, 9.87, 7.77, 0.2, 0.6, 2.73]"
2008 Fiji,semi,Adriano de Souza,"[2.33, 2.27, 6.17, 0.57, 7.0, 6.87, 0.6, 5.17, 2.77]"
2008 Fiji,final,Kelly Slater,"[6.5, 8.0, 1.13, 4.33, 8.67, 0.37, 1.13, 0.4, 7.9, 1.37]"
2008 Fiji,final,C.J. Hobgood,"[1.0, 0.73, 3.67, 0.3, 3.6, 1.9, 5.67, 7.6]"
2008 J-Bay,round_1,Roy Powers,"[4.0, 5.5, 7.5]"
2008 J-Bay,round_1,Adrian Buchan,"[6.5, 0.5, 4.83, 0.77, 6.17]"
2008 J-Bay,round_1,Tiago Pires,"[6.17, 2.5, 3.67]"
2008 J-Bay,round_1,Jay Thompson,"[0.67, 6.67, 3.9, 2.63, 1.77]"
2008 J-Bay,round_1,Bobby Martinez,"[4.33, 1.5, 2.0, 5.37]"
2008 J-Bay,round_1,Adriano de Souza,[]
2008 J-Bay,round_1,Jordy Smith,"[4.33, 9.0, 3.37, 5.67, 0.83, 2.93]"
2008 J-Bay,round_1,Travis Logie,"[3.17, 6.17, 1.83, 1.33, 7.17, 5.73, 2.23, 6.37, 0.27]"
2008 J-Bay,round_1,C.J. Hobgood,"[2.77, 3.93, 6.77, 4.67, 3.47, 4.53]"
2008 J-Bay,round_1,Ben Dunn,"[4.17, 7.33, 6.6]"
2008 J-Bay,round_1,Jihad Khodr,"[2.0, 3.07, 5.83, 6.23, 3.33]"
2008 J-Bay,round_1,Bruce Irons,"[5.17, 0.5, 6.1, 1.67]"
2008 J-Bay,round_1,Andy Irons,"[0.83, 1.33, 3.33, 0.3, 6.5, 0.2, 5.57]"
2008 J-Bay,round_1,Daniel Ross,"[2.17, 5.5, 5.6, 1.67, 6.2]"
2008 J-Bay,round_1,Bede Durbidge,"[3.67, 3.0, 2.63, 6.83, 4.5]"
2008 J-Bay,round_1,Ricky Basnett,"[0.67, 1.07, 1.53, 5.0, 6.5, 8.5]"
2008 J-Bay,round_1,Damien Hobgood,"[1.5, 2.67, 5.5, 2.0, 7.33, 2.8]"
2008 J-Bay,round_1,Taylor Knox,"[6.83, 1.1, 1.17, 5.93]"
2008 J-Bay,round_1,Joel Parkinson,"[0.37, 9.0, 7.33, 2.27, 2.4, 2.07, 0.5, 0.33, 9.9, 0.83, 9.8]"
2008 J-Bay,round_1,Nic Muscroft,"[4.67, 5.83, 8.0, 1.0, 5.63, 6.57, 10.0]"
2008 J-Bay,round_1,Kelly Slater,"[2.5, 6.07, 0.57, 2.73, 8.7]"
2008 J-Bay,round_1,Dayyan Neve,"[6.67, 2.83, 7.83, 0.37, 0.63, 8.83]"
2008 J-Bay,round_1,Mark Occhilupo,"[3.17, 4.33, 4.83, 2.4, 4.33, 5.83]"
2008 J-Bay,round_1,Mick Fanning,"[0.5, 1.67, 2.1, 6.0, 1.23, 2.77]"
2008 J-Bay,round_1,Dane Reynolds,"[5.0, 5.33, 7.83, 8.5, 2.07, 2.77, 8.37]"
2008 J-Bay,round_1,Granger Larsen,"[1.67, 5.83, 3.77, 7.83, 6.23, 4.9, 3.57]"
2008 J-Bay,round_1,Taj Burrow,"[4.0, 1.77, 3.17, 4.73, 5.33]"
2008 J-Bay,round_1,Rudy Palmboom,"[9.93, 2.57, 1.4, 5.5, 0.43, 2.63, 0.5, 5.93]"
2008 J-Bay,round_1,Tom Whitaker,"[2.5, 5.0, 3.83, 1.77, 1.0, 5.5, 1.4, 0.63]"
2008 J-Bay,round_1,Royden Bryson,"[1.17, 7.17, 1.53, 1.77, 0.6, 1.8, 2.93]"
2008 J-Bay,round_1,Jeremy Flores,"[6.17, 3.23, 1.77, 6.67, 8.77, 7.23]"
2008 J-Bay,round_1,Chris Ward,"[0.43, 6.33, 2.67, 7.67, 4.37, 3.57, 2.17, 0.73, 4.97]"
2008 J-Bay,round_1,Daniel Wills,"[0.43, 0.73, 4.67, 5.23, 0.43, 0.53, 2.17, 1.77, 3.3]"
2008 J-Bay,round_1,Luke Stedman,"[8.0, 0.43, 4.83, 6.5]"
2008 J-Bay,round_1,Mikael Picon,"[2.17, 2.33, 9.1, 3.43]"
2008 J-Bay,round_1,Leonardo Neves,"[3.5, 3.5, 6.67, 4.0, 1.4, 1.43]"
2008 J-Bay,round_1,Kai Otton,"[1.67, 2.5, 3.0, 1.03, 5.07, 6.67, 6.77]"
2008 J-Bay,round_1,Neco Padaratz,"[5.67, 2.9, 4.0, 0.37, 0.23, 5.37, 1.67, 2.83]"
2008 J-Bay,round_1,Freddy Patacchia Jr.,"[0.93, 5.67, 4.5, 0.43, 5.1, 4.43, 1.33, 0.9, 3.03, 0.87]"
2008 J-Bay,round_1,Heitor Alves,"[8.5, 7.77, 1.83, 0.23, 4.4, 0.63]"
2008 J-Bay,round_1,Tim Reyes,"[3.67, 4.83, 6.67, 0.5, 4.5]"
2008 J-Bay,round_1,Dean Morrison,"[2.5, 0.6, 3.57, 5.83, 0.87, 5.53]"
2008 J-Bay,round_1,Rodrigo Dornelles,"[1.0, 6.5, 2.33, 5.93, 7.83]"
2008 J-Bay,round_1,Luke Munro,"[3.0, 5.67, 1.27, 6.57]"
2008 J-Bay,round_1,Kieren Perrow,"[3.77, 2.53, 2.73, 4.83, 2.33, 1.73]"
2008 J-Bay,round_1,Mick Campbell,"[6.17, 1.0, 5.33, 4.83, 0.33, 7.33, 1.0]"
2008 J-Bay,round_1,Pancho Sullivan,"[2.67, 1.5, 0.83, 4.17, 4.0, 0.57, 2.0, 2.93]"
2008 J-Bay,round_2,Joel Parkinson,"[1.0, 2.4, 7.83, 0.23, 6.67, 4.0, 0.9, 8.5]"
2008 J-Bay,round_2,Mark Occhilupo,"[2.67, 4.17, 0.67, 0.87, 3.17, 5.5]"
2008 J-Bay,round_2,Andy Irons,"[3.33, 7.5, 7.67]"
2008 J-Bay,round_2,Granger Larsen,"[0.47, 4.5, 5.0, 3.27, 3.83, 6.83]"
2008 J-Bay,round_2,Bobby Martinez,"[0.5, 10.0, 4.67, 6.33]"
2008 J-Bay,round_2,Rudy Palmboom,"[2.0, 2.33]"
2008 J-Bay,round_2,Adrian Buchan,"[0.57, 0.2, 1.67, 7.67, 5.4, 4.0, 2.33]"
2008 J-Bay,round_2,Nic Muscroft,"[5.67, 5.33]"
2008 J-Bay,round_2,Jeremy Flores,"[8.0, 2.5, 5.17, 7.67]"
2008 J-Bay,round_2,Ricky Basnett,"[5.17, 4.17, 6.17]"
2008 J-Bay,round_2,Luke Stedman,"[5.67, 5.33, 1.4, 1.07, 6.33]"
2008 J-Bay,round_2,Daniel Ross,"[7.17, 0.43]"
2008 J-Bay,round_2,Kai Otton,"[2.0, 7.0, 7.27, 4.33, 0.37]"
2008 J-Bay,round_2,Jihad Khodr,"[7.67, 4.17, 6.27]"
2008 J-Bay,round_2,Travis Logie,"[4.67, 2.67, 0.8, 5.5, 7.33, 3.9, 8.17]"
2008 J-Bay,round_2,Tim Reyes,"[1.0, 0.5, 3.33, 4.67, 7.0, 5.0]"
2008 J-Bay,round_2,Pancho Sullivan,[]
2008 J-Bay,round_2,Dayyan Neve,[]
2008 J-Bay,round_2,Tiago Pires,"[8.33, 7.33, 3.17, 4.67, 0.9, 1.5, 2.67]"
2008 J-Bay,round_2,Heitor Alves,"[0.73, 6.5, 4.43, 7.5, 7.0]"
2008 J-Bay,round_2,Dane Reynolds,"[3.33, 0.93, 8.33, 5.83, 5.5, 8.33]"
2008 J-Bay,round_2,Tom Whitaker,"[4.17, 6.33, 3.87, 7.5, 3.13, 1.0, 1.97]"
2008 J-Bay,round_2,Rodrigo Dornelles,"[6.33, 3.67, 7.83, 6.07, 7.27]"
2008 J-Bay,round_2,Mick Campbell,"[1.17, 0.83, 1.13, 6.83, 6.87]"
2008 J-Bay,round_2,Damien Hobgood,"[0.43, 6.67, 0.8, 7.5, 6.5, 2.17, 7.63, 0.5, 7.67]"
2008 J-Bay,round_2,Luke Munro,"[4.17, 4.0, 0.87, 0.63, 5.33]"
2008 J-Bay,round_2,Ben Dunn,"[1.83, 9.33, 7.0, 2.4, 0.37, 0.33, 0.7]"
2008 J-Bay,round_2,Jordy Smith,"[7.17, 1.67, 2.57, 5.33, 0.4]"
2008 J-Bay,round_2,Neco Padaratz,"[9.0, 0.2, 0.57, 0.87, 9.6, 1.0, 2.67]"
2008 J-Bay,round_2,Chris Ward,"[3.33, 6.83, 4.5]"
2008 J-Bay,round_2,Mikael Picon,"[7.33, 1.9, 2.5, 1.97, 3.5, 5.83, 2.07, 3.77]"
2008 J-Bay,round_3,Bede Durbidge,"[0.43, 6.5, 0.53, 5.83, 6.37]"
2008 J-Bay,round_3,Leonardo Neves,"[3.5, 2.17, 4.13]"
2008 J-Bay,round_3,Roy Powers,"[4.67, 7.67]"
2008 J-Bay,round_3,Luke Stedman,"[8.0, 3.33, 3.33]"
2008 J-Bay,round_3,Kai Otton,"[6.67, 1.5, 8.33, 3.83]"
2008 J-Bay,round_3,Jay Thompson,"[4.0, 2.5, 5.17, 6.83]"
2008 J-Bay,round_3,Joel Parkinson,"[4.83, 9.17, 3.83]"
2008 J-Bay,round_3,Daniel Wills,"[0.77, 0.43, 5.5, 1.0, 6.0]"
2008 J-Bay,round_3,Adriano de Souza,"[3.33, 0.23, 7.5, 4.33]"
2008 J-Bay,round_3,Mick Campbell,"[1.23, 0.87, 4.17, 0.9]"
2008 J-Bay,round_3,Bobby Martinez,"[6.83, 8.17]"
2008 J-Bay,round_3,Luke Munro,"[0.57, 1.07, 4.5, 0.27, 3.0, 6.17]"
2008 J-Bay,round_3,Tom Whitaker,"[1.0, 6.67, 2.8, 3.8]"
2008 J-Bay,round_3,Taylor Knox,"[2.67, 3.5, 2.4]"
2008 J-Bay,round_3,Kelly Slater,"[9.17, 1.83, 1.93, 0.5, 9.97, 1.3, 1.23, 7.17, 0.93, 6.5]"
2008 J-Bay,round_3,Travis Logie,"[7.33, 4.67, 0.53, 4.73]"
2008 J-Bay,round_3,Mick Fanning,"[8.17, 1.77, 8.33, 5.33, 0.37, 0.97, 2.0, 6.03]"
2008 J-Bay,round_3,Bruce Irons,[]
2008 J-Bay,round_3,Dayyan Neve,"[3.5, 1.0, 6.0]"
2008 J-Bay,round_3,C.J. Hobgood,"[1.5, 5.5, 2.83, 0.43, 1.43]"
2008 J-Bay,round_3,Kieren Perrow,"[6.5, 3.7]"
2008 J-Bay,round_3,Freddy Patacchia Jr.,"[3.33, 3.17, 2.77, 0.43, 1.07]"
2008 J-Bay,round_3,Adrian Buchan,"[8.5, 6.0, 5.5]"
2008 J-Bay,round_3,Taj Burrow,"[3.0, 2.0, 2.87, 0.27, 4.33, 2.17, 3.47, 1.6, 7.17]"
2008 J-Bay,round_3,Royden Bryson,"[4.33, 7.67, 8.67, 3.1, 7.93, 9.67]"
2008 J-Bay,round_3,Jordy Smith,"[6.33, 1.67, 4.83, 2.5, 1.53]"
2008 J-Bay,round_3,Dean Morrison,"[4.5, 8.17, 1.2, 8.0, 2.4, 2.17]"
2008 J-Bay,round_3,Andy Irons,"[1.0, 1.0, 5.5, 3.23]"
2008 J-Bay,round_3,Heitor Alves,"[2.83, 1.5, 7.67, 2.83]"
2008 J-Bay,round_3,Jeremy Flores,"[0.5, 3.83, 5.83, 1.0, 2.0]"
2008 J-Bay,round_3,Chris Ward,"[8.0, 7.0, 1.0, 5.0]"
2008 J-Bay,round_4,Bede Durbidge,"[5.33, 7.0, 3.33, 5.03]"
2008 J-Bay,round_4,Roy Powers,"[0.23, 4.33, 1.6, 4.17, 4.23]"
2008 J-Bay,round_4,Joel Parkinson,"[7.17, 4.33, 6.0, 6.07, 8.27, 1.27, 3.8]"
2008 J-Bay,round_4,Kai Otton,"[0.3, 7.17, 4.17, 1.5, 0.93, 0.3, 8.0]"
2008 J-Bay,round_4,Adriano de Souza,"[6.83, 0.37, 7.5, 0.87, 2.93]"
2008 J-Bay,round_4,Bobby Martinez,"[3.17, 0.77, 2.0, 2.67, 1.5, 0.4]"
2008 J-Bay,round_4,Kelly Slater,"[0.57, 2.83, 4.33, 9.7, 2.6, 8.33, 1.07, 2.07]"
2008 J-Bay,round_4,Tom Whitaker,"[6.67, 1.0, 2.6, 4.0, 1.77]"
2008 J-Bay,round_4,Mick Fanning,"[0.9, 5.17, 6.0, 7.17, 4.33, 0.2, 0.3, 9.27]"
2008 J-Bay,round_4,Bruce Irons,"[1.5, 6.83, 2.83, 3.4, 6.5]"
2008 J-Bay,round_4,C.J. Hobgood,"[0.5, 0.6, 8.33, 5.5, 5.93, 6.43, 0.37]"
2008 J-Bay,round_4,Freddy Patacchia Jr.,"[0.47, 0.23, 2.83, 3.5, 0.37, 6.83, 1.1]"
2008 J-Bay,round_4,Taj Burrow,"[0.5, 7.17, 9.77, 0.83, 7.23]"
2008 J-Bay,round_4,Jordy Smith,"[7.83, 4.0, 8.93, 3.0]"
2008 J-Bay,round_4,Andy Irons,"[1.0, 6.17, 2.0, 5.17, 0.5]"
2008 J-Bay,round_4,Jeremy Flores,"[3.83, 1.4]"
2008 J-Bay,quarter,Joel Parkinson,"[6.67, 8.67, 2.0, 2.67, 9.07, 2.37]"
2008 J-Bay,quarter,Bede Durbidge,"[0.43, 6.0, 8.0, 1.5, 1.4, 4.67]"
2008 J-Bay,quarter,Kelly Slater,"[7.67, 0.5, 0.2, 7.5, 5.57]"
2008 J-Bay,quarter,Adriano de Souza,"[0.6, 4.17, 5.67, 0.73]"
2008 J-Bay,quarter,Mick Fanning,"[6.5, 1.4, 6.6, 7.67, 1.73, 5.6]"
2008 J-Bay,quarter,C.J. Hobgood,"[2.5, 5.93, 3.67]"
2008 J-Bay,quarter,Taj Burrow,"[0.5, 2.0, 3.67, 5.33, 7.5, 6.07, 0.7, 1.1]"
2008 J-Bay,quarter,Andy Irons,"[1.5, 6.0, 2.47, 1.13, 1.2, 1.0]"
2008 J-Bay,semi,Kelly Slater,"[3.33, 8.0, 1.3, 1.17, 0.5, 2.0, 7.0, 0.57]"
2008 J-Bay,semi,Joel Parkinson,"[9.17, 0.8, 5.0, 3.57, 3.83, 2.53]"
2008 J-Bay,semi,Mick Fanning,"[7.67, 0.93, 5.0, 9.17, 3.17, 1.4, 2.8, 0.5]"
2008 J-Bay,semi,Taj Burrow,"[1.0, 6.0, 1.07, 5.4, 0.23, 0.33, 5.83, 0.87]"
2008 J-Bay,final,Kelly Slater,"[3.33, 1.83, 0.93, 0.43, 2.67, 3.9, 8.5, 5.6, 2.57, 8.23, 0.8]"
2008 J-Bay,final,Mick Fanning,"[1.5, 2.83, 1.63, 4.67, 2.6, 4.73, 3.0, 1.1]"
2008 Bali,round_1,Rodrigo Dornelles,"[0.5, 0.93, 2.4, 2.27, 8.5]"
2008 Bali,round_1,Jeremy Flores,"[0.57, 1.67, 0.23, 2.27, 0.27, 7.17, 2.7]"
2008 Bali,round_1,Jay Thompson,"[1.83, 3.17, 4.33, 3.4]"
2008 Bali,round_1,Damien Hobgood,"[0.3, 7.33, 2.03, 2.67, 0.2, 0.27, 3.57]"
2008 Bali,round_1,Bobby Martinez,"[1.67, 2.27, 0.73, 1.63, 3.67, 0.23, 1.33, 3.83]"
2008 Bali,round_1,Travis Logie,"[1.73, 1.07, 0.13, 1.4]"
2008 Bali,round_1,Tiago Pires,"[2.0, 1.27, 2.43, 1.4, 1.4, 9.67]"
2008 Bali,round_1,Adriano de Souza,"[6.17, 3.33, 5.17]"
2008 Bali,round_1,Pancho Sullivan,"[1.17, 0.87, 0.5, 0.9, 2.03, 3.27, 5.83]"
2008 Bali,round_1,C.J. Hobgood,"[1.33, 0.33, 5.5, 6.67, 1.67, 1.83, 0.77, 9.17]"
2008 Bali,round_1,Freddy Patacchia Jr.,"[5.0, 4.6, 2.67, 7.33, 8.0, 3.1]"
2008 Bali,round_1,Jihad Khodr,[]
2008 Bali,round_1,Andy Irons,"[8.67, 1.87, 4.27, 8.33, 9.73, 2.5]"
2008 Bali,round_1,Dane Reynolds,"[1.67, 4.17, 3.0, 1.17, 1.17, 1.37, 6.0]"
2008 Bali,round_1,Daniel Ross,"[2.5, 2.6, 2.77]"
2008 Bali,round_1,Roy Powers,"[2.5, 2.77, 8.5, 1.1, 5.5, 3.23]"
2008 Bali,round_1,Bede Durbidge,"[2.33, 4.5, 3.5, 1.0, 0.87, 4.67, 7.67]"
2008 Bali,round_1,Ricky Basnett,"[0.67, 6.5, 4.73, 1.9, 3.47, 1.6, 4.07]"
2008 Bali,round_1,Joel Parkinson,"[9.57, 8.67, 8.83, 0.6, 6.3]"
2008 Bali,round_1,Bruno Santos,"[6.67, 8.33, 2.83, 9.7]"
2008 Bali,round_1,Jordy Smith,"[5.5, 0.83, 6.83, 7.67, 5.17, 5.93]"
2008 Bali,round_1,Kelly Slater,"[2.0, 3.0, 10.0, 9.0, 1.17, 9.17, 4.87]"
2008 Bali,round_1,Tim Reyes,"[6.83, 8.0, 2.0, 7.0, 3.83]"
2008 Bali,round_1,Komang Goga Suijaya,"[4.33, 5.0, 3.0]"
2008 Bali,round_1,Mick Fanning,"[3.67, 7.17, 7.5, 2.8]"
2008 Bali,round_1,Taylor Knox,"[1.5, 2.5, 4.43]"
2008 Bali,round_1,Owen Wright,"[4.67, 1.93]"
2008 Bali,round_1,Bruce Irons,"[0.83, 1.4, 8.0, 9.77, 7.67, 0.23, 3.23]"
2008 Bali,round_1,I Made Widiarta,"[1.03, 7.5, 2.83, 2.33, 4.93, 4.13]"
2008 Bali,round_1,Garut Widiarta,[]
2008 Bali,round_1,Chris Ward,"[2.67, 8.0, 7.0, 1.6, 2.4, 2.03, 9.03]"
2008 Bali,round_1,Adrian Buchan,"[3.83, 5.0, 2.1, 0.83, 6.33, 7.1, 1.57, 8.9]"
2008 Bali,round_1,Kai Otton,[]
2008 Bali,round_1,Ben Dunn,"[9.0, 5.17, 6.1, 3.27]"
2008 Bali,round_1,Royden Bryson,"[2.33, 3.17, 7.67, 2.57]"
2008 Bali,round_1,Luke Stedman,"[5.33, 5.07, 2.17, 3.43, 4.27]"
2008 Bali,round_1,Luke Munro,"[5.17, 3.33]"
2008 Bali,round_1,Daniel Wills,"[1.83, 3.0, 5.0, 1.97, 2.4]"
2008 Bali,round_1,Dean Morrison,"[2.27, 1.5, 3.83]"
2008 Bali,round_1,Leonardo Neves,"[1.93, 2.4, 3.0, 1.97, 7.17, 1.73, 7.63]"
2008 Bali,round_1,Mick Campbell,"[1.4, 6.17, 1.23, 8.27]"
2008 Bali,round_1,Kieren Perrow,"[5.5, 6.83, 1.63, 6.07, 5.53]"
2008 Bali,round_1,Tom Whitaker,"[8.83, 8.87, 6.17, 2.47]"
2008 Bali,round_1,Jihad Khodr,"[3.17, 7.5, 2.33, 2.47, 3.13]"
2008 Bali,round_1,Dayyan Neve,[]
2008 Bali,round_1,Heitor Alves,"[0.43, 5.17, 7.5, 8.33]"
2008 Bali,round_1,Mikael Picon,"[1.33, 1.37, 1.27, 1.7, 0.5, 8.83]"
2008 Bali,round_2,Taj Burrow,"[6.17, 2.83, 3.83, 7.17, 2.5, 4.0]"
2008 Bali,round_2,Komang Goga Suijaya,"[1.67, 2.5, 2.2, 3.03]"
2008 Bali,round_2,Bede Durbidge,"[8.83, 3.67, 1.0, 3.77, 0.47, 2.83, 4.0, 9.63, 0.87]"
2008 Bali,round_2,Owen Wright,"[2.5, 1.5, 5.83, 6.1, 9.63]"
2008 Bali,round_2,Adriano de Souza,"[3.5, 7.67, 0.67, 6.5, 0.53]"
2008 Bali,round_2,I Made Widiarta,"[5.0, 2.0, 1.0, 0.5, 0.27, 2.4]"
2008 Bali,round_2,Bobby Martinez,"[2.17, 8.33, 1.73, 0.53, 2.43, 0.7, 9.83]"
2008 Bali,round_2,Bruno Santos,"[1.67, 6.67, 3.17, 0.3, 1.27, 3.9, 1.6, 0.53]"
2008 Bali,round_2,Jeremy Flores,"[7.0, 2.67, 0.23]"
2008 Bali,round_2,Ricky Basnett,"[2.33, 0.6, 2.3]"
2008 Bali,round_2,Adrian Buchan,"[1.33, 1.57, 6.33, 9.57, 8.33, 8.27]"
2008 Bali,round_2,Daniel Ross,"[2.33, 2.27, 0.5, 7.0, 2.8, 0.37, 1.7]"
2008 Bali,round_2,Tom Whitaker,"[3.6, 2.33, 0.5, 5.67]"
2008 Bali,round_2,Jihad Khodr,"[2.67, 1.5, 4.83, 2.33, 2.23]"
2008 Bali,round_2,Tim Reyes,"[0.53, 0.43, 6.5, 3.33, 0.87, 0.43, 3.67]"
2008 Bali,round_2,Travis Logie,"[0.5, 0.33, 1.0, 1.6, 4.0, 1.63, 1.77]"
2008 Bali,round_2,Taylor Knox,"[3.33, 6.33, 0.2]"
2008 Bali,round_2,Royden Bryson,[]
2008 Bali,round_2,Jordy Smith,"[1.0, 4.5, 4.5, 5.77]"
2008 Bali,round_2,Daniel Wills,"[1.67, 2.67, 4.0, 0.67]"
2008 Bali,round_2,Dane Reynolds,"[3.83, 7.17, 2.0, 1.63, 1.63, 0.37, 0.6]"
2008 Bali,round_2,Freddy Patacchia Jr.,"[0.27, 3.33, 1.33, 2.67, 0.27, 3.23, 2.3]"
2008 Bali,round_2,Leonardo Neves,"[7.67, 0.23, 8.83, 1.5, 6.17, 8.1, 5.5, 8.5, 7.43]"
2008 Bali,round_2,Neco Padaratz,"[0.43, 0.2, 8.0, 1.63, 1.8, 0.77, 0.5, 1.1, 1.87]"
2008 Bali,round_2,Pancho Sullivan,"[6.5, 2.43, 5.33, 0.5]"
2008 Bali,round_2,Mikael Picon,"[4.67, 0.73, 2.0, 2.2, 4.17, 0.87, 2.6]"
2008 Bali,round_2,Jay Thompson,"[1.4, 0.5, 3.33, 4.17, 6.17, 7.33, 8.17, 8.77]"
2008 Bali,round_2,Ben Dunn,"[5.17, 5.5, 0.83, 1.87, 0.33, 5.33, 2.5]"
2008 Bali,round_2,Heitor Alves,"[5.83, 3.83, 8.5, 8.17, 1.13, 4.77]"
2008 Bali,round_2,Mick Campbell,"[1.73, 2.5, 4.5, 1.27, 0.9, 5.33, 1.17, 1.63, 0.6, 0.4]"
2008 Bali,round_2,Luke Munro,"[0.67, 6.33, 1.5, 7.83, 3.6, 0.57, 2.1, 1.5, 1.87, 7.17]"
2008 Bali,round_3,Bede Durbidge,"[1.33, 4.17, 0.3, 6.67, 3.17, 2.4]"
2008 Bali,round_3,Daniel Wills,"[5.5, 0.43, 0.4, 3.5, 4.27]"
2008 Bali,round_3,Kai Otton,"[9.33, 1.17, 0.3, 0.87, 0.63, 3.0, 1.4, 0.23, 8.17]"
2008 Bali,round_3,Damien Hobgood,"[7.5, 4.0, 2.33, 6.33]"
2008 Bali,round_3,Freddy Patacchia Jr.,"[0.27, 0.47, 4.33, 2.53, 0.7, 0.67]"
2008 Bali,round_3,Luke Stedman,"[1.67, 2.0, 1.4, 1.2, 2.77, 2.13]"
2008 Bali,round_3,Joel Parkinson,"[9.17, 2.67, 6.0, 9.23, 2.0, 1.0, 3.27, 7.83, 4.4, 2.2]"
2008 Bali,round_3,Royden Bryson,"[2.9, 5.5, 1.57, 2.9, 5.93, 5.07, 1.73]"
2008 Bali,round_3,Kieren Perrow,"[6.67, 1.33, 1.93, 2.17, 1.77, 2.7, 6.5]"
2008 Bali,round_3,Adriano de Souza,"[3.17, 1.7, 0.23, 6.87, 5.77]"
2008 Bali,round_3,Bobby Martinez,"[6.17, 0.83, 6.93, 8.5, 1.57, 5.57]"
2008 Bali,round_3,Mick Campbell,"[2.17, 7.67, 3.5, 4.5, 4.5, 0.8, 2.23, 6.73]"
2008 Bali,round_3,Dayyan Neve,"[1.17, 4.67, 0.5, 8.1, 1.7, 2.6, 9.33, 0.63, 5.67]"
2008 Bali,round_3,Tim Reyes,"[1.77, 9.0, 1.0, 2.83, 0.8]"
2008 Bali,round_3,Tiago Pires,"[1.0, 0.7, 2.23, 1.63, 9.17, 8.4]"
2008 Bali,round_3,Kelly Slater,"[8.5, 2.0, 7.83, 3.67, 0.57]"
2008 Bali,round_3,Mick Fanning,"[7.17, 9.17]"
2008 Bali,round_3,Rodrigo Dornelles,"[0.57, 3.33]"
2008 Bali,round_3,Bruce Irons,"[0.5, 2.17, 4.67, 1.5, 6.67, 2.03, 8.83, 0.67]"
2008 Bali,round_3,Tom Whitaker,"[2.57, 0.73, 3.67, 0.53, 1.2]"
2008 Bali,round_3,Mikael Picon,"[6.17, 7.83, 4.83]"
2008 Bali,round_3,C.J. Hobgood,"[0.2, 0.37, 4.17, 1.5]"
2008 Bali,round_3,Ben Dunn,"[6.83, 2.0, 1.37, 4.0, 7.0, 7.43]"
2008 Bali,round_3,Jeremy Flores,"[1.57, 5.5, 2.2, 0.5, 3.67, 2.33, 2.33, 0.73]"
2008 Bali,round_3,Taj Burrow,"[8.67, 3.67, 4.63]"
2008 Bali,round_3,Dean Morrison,[]
2008 Bali,round_3,Roy Powers,"[3.33, 1.5, 4.0, 3.73, 4.37, 1.1, 5.73]"
2008 Bali,round_3,Andy Irons,"[4.67, 4.37, 0.5, 4.93]"
